id,key,n,c,p,location,sitenumber,lat,long,habitat,date,time,species,weight,tl,sl,sex,ae1,ae2,family,year
MOO18FE146,AE2,3.9111627907,25.840730897,0.2292257966,Moorea,NA,NA,NA,NA,2018-10-15,11:00:00,Halichoeres hortulanus,135.9,20.7,16.5,F,1,1,Labridae,2018
MOO18FE147,AE2,2.498739255,19.7845845272,0.4145335767,Moorea,NA,NA,NA,NA,2018-10-15,11:00:00,Halichoeres hortulanus,49.9,15.2,12.4,F,1,1,Labridae,2018
MOO18FE148,AE2,22.525382263,42.7341284404,0.1224814867,Moorea,NA,NA,NA,NA,2018-10-15,11:00:00,Paracirrhites hemistictus,104.6,18.1,16,F,1,1,Cirrhitidae,2018
MOO18FE149,AE2,7.542739726,41.3216986301,0.6525445777,Moorea,NA,NA,NA,NA,2018-10-15,11:00:00,Zanclus cornutus,93.6,16.5,12.9,F,1,1,Zanclidae,2018
MOO18FE152,AE2,1.5448080808,15.3347878788,0.989924375,Moorea,NA,NA,NA,NA,2018-10-15,11:00:00,Neoniphon sammara,69.9,17.9,12.5,NA,1,1,Holocentridae,2018
MOO18FE153,AE2,2.3516064257,19.4124899598,0.8967162183,Moorea,NA,NA,NA,NA,2018-10-15,11:00:00,Neoniphon sammara,48.1,16.2,11.1,NA,1,1,Holocentridae,2018
MOO18F135,AE1,12.2653481894,38.5735376045,0.8741500472,Moorea,S10,-17.4867,-149.88986,Lagoon,2018-03-26,11:20-12:30,Coris aygula,107.3,19.7,15.9,NA,1,1,Labridae,2018
MOO18F135,AE2,3.7567548228,32.3786679164,0.5296344399,Moorea,S10,-17.4867,-149.88986,Lagoon,2018-03-26,11:20-12:30,Coris aygula,107.3,19.7,15.9,NA,1,1,Labridae,2018
MOO18F154,AE1,11.446746988,18.2210843373,0.2128321778,Moorea,S11,-17.53385,-149.91769,Slope,2018-03-27,9:45-11:20,Thalassoma quinquevittatum,7,7.4,6.4,NA,0,0,Labridae,2018
MOO18F322,AE2,1.02028169,16.06309859,1.1001961733,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Sargocentron spiniferum,212,23.1,18.5,M,1,1,Holocentridae,2018
MOO18F095,AE1,7.1645478723,46.104787234,1.2988207986,Moorea,S7,-17.5645,-149.887648,Slope,2018-03-23,10:10-12:00,Acanthurus achilles,163.8,21,15,NA,1,1,Acanthuridae,2018
MOO18F100,AE1,3.1155025554,24.4511073254,0.5625641573,Moorea,S7,-17.5645,-149.887648,Slope,2018-03-23,10:10-12:00,Acanthurus achilles,211.6,21.5,16,F,1,1,Acanthuridae,2018
MOO18F106,AE1,6.4830790569,42.9140083218,0.7418432004,Moorea,S8,-17.47809,-149.79784,Lagoon,2018-03-24,11:30-13:45,Heniochus chrysostomus,55.5,13.5,10.8,NA,1,1,Chaetodontidae,2018
MOO18F108,AE1,7.2215183246,37.6587696335,0.9942736301,Moorea,S8,-17.47809,-149.79784,Lagoon,2018-03-24,11:30-13:45,Heniochus chrysostomus,40.9,11.5,10.4,NA,1,1,Chaetodontidae,2018
MOO18F111,AE1,6.2776633987,35.458496732,0.7764675358,Moorea,S8,-17.47809,-149.79784,Lagoon,2018-03-24,11:30-13:45,Chaetodon lunulatus,41.9,11.5,10.5,NA,1,1,Chaetodontidae,2018
MOO18F119,AE1,4.2225844347,30.9195301028,0.7513693764,Moorea,S8,-17.47809,-149.79784,Lagoon,2018-03-24,11:30-13:45,Chaetodon lunulatus,27.9,11.3,9.4,F,1,1,Chaetodontidae,2018
MOO18F142,AE1,8.0694849023,40.5288632327,0.9973252726,Moorea,S10,-17.4867,-149.88986,Lagoon,2018-03-26,11:20-12:30,Heniochus chrysostomus,70.2,12.5,11.1,NA,1,1,Chaetodontidae,2018
MOO18F155,AE1,NA,NA,0.2928048202,Moorea,S11,-17.53385,-149.91769,Slope,2018-03-27,9:45-11:20,Arothron meleagris,254.7,19.4,14,NA,1,1,Tetraodontidae,2018
MOO18F160,AE1,7.3985931559,46.068504436,0.6358603979,Moorea,S11,-17.53385,-149.91769,Slope,2018-03-27,9:45-11:20,Arothron meleagris,408.8,22.7,18.1,NA,1,1,Tetraodontidae,2018
MOO18F168,AE1,4.4000584795,22.1599415205,1.9499022741,Moorea,S12,-17.49203,-149.85416,Lagoon,2018-03-29,10:00-11:40,Forcipiger flavissimus,42.6,15.6,12.9,F,1,1,Chaetodontidae,2018
MOO18F170,AE1,0.3659792028,9.2054592721,0.2814551739,Moorea,S12,-17.49203,-149.85416,Lagoon,2018-03-29,10:00-11:40,Acanthurus pyroferus,76.4,16.6,11.5,NA,1,0,Acanthuridae,2018
MOO18F174,AE1,0.3014302885,10.3403846154,0.2534793977,Moorea,S12,-17.49203,-149.85416,Lagoon,2018-03-29,10:00-11:40,Acanthurus pyroferus,61.7,15.2,10.8,NA,1,1,Acanthuridae,2018
MOO18F198,AE1,2.3618679245,18.4876415094,0.7453444265,Moorea,S13,-17.54487,-149.90109,Lagoon,2018-03-30,10:45-12:40,Rhinecanthus aculeatus,201.5,20.5,18.5,NA,1,1,Balistidae,2018
MOO18F276,AE1,8.8976182708,38.0780587276,1.1075306021,Moorea,S17,-17.47321,-149.78116,Lagoon,2018-07-02,10:45-11:50,Forcipiger flavissimus,55.1,17.6,14.2,F,1,1,Chaetodontidae,2018
MOO18F279,AE1,2.2867967699,17.6400403769,0.6411643377,Moorea,S17,-17.47321,-149.78116,Lagoon,2018-07-02,10:45-11:50,Gnathodentex aureolineatus,161.8,22.6,16.6,M,1,1,Lethrinidae,2018
MOO18F280,AE1,0.3025500527,11.101369863,0.2400803814,Moorea,S17,-17.47321,-149.78116,Lagoon,2018-07-02,10:45-11:50,Acanthurus pyroferus,136.4,22,14.3,M,1,1,Acanthuridae,2018
MOO18F288,AE1,3.5972673267,26.7861386139,0.5983802646,Moorea,S17,-17.47321,-149.78116,Lagoon,2018-07-02,10:45-11:50,Chaetodon lunulatus,43.98,12,10,M,1,1,Chaetodontidae,2018
MOO18F291,AE1,1.7671522453,16.9882803943,0.4244677297,Moorea,S17,-17.47321,-149.78116,Lagoon,2018-07-02,10:45-11:50,Rhinecanthus aculeatus,127,17.7,15,F,1,0,Balistidae,2018
MOO18F297,AE1,0.4098499062,9.4973733583,0.2025656619,Moorea,S18,-17.48229,-149.88779,Slope,2018-07-03,10.15-11.55,Acanthurus pyroferus,59.7,15.5,10.8,NA,1,1,Acanthuridae,2018
MOO18F319,AE1,7.21958159,37.0464435146,1.6951912057,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Chaetodon citrinellus,26.3,10.4,8.5,F,1,1,Chaetodontidae,2018
MOO18F334,AE1,3.3986125385,25.322610483,0.8539985531,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Arothron meleagris,305.2,21.2,16.5,F,1,1,Tetraodontidae,2018
MOO18F365,AE1,6.7386585366,23.2902439024,1.3305977276,Moorea,S23,-17.53193,-149.76105,Slope,2018-07-08,10.35-12.20,Sufflamen bursa,78.1,15,13,NA,1,1,Balistidae,2018
MOO18F378,AE1,0.2742135642,9.8359307359,0.3112247521,Moorea,S23,-17.53193,-149.76105,Slope,2018-07-08,10.35-12.20,Acanthurus pyroferus,66.4,16.6,11.4,F,1,1,Acanthuridae,2018
MOO18F418,AE1,6.3768640351,39.6144736842,1.1145426713,Moorea,S25,-17.57871,-149.86313,Lagoon,2018-07-10,10.50-12.10,Heniochus chrysostomus,35.8,11,9,NA,1,1,Chaetodontidae,2018
MOO18F420,AE1,NA,NA,1.3021253507,Moorea,S25,-17.57871,-149.86313,Lagoon,2018-07-10,10.50-12.10,Heniochus chrysostomus,46.2,11.5,9.5,NA,1,1,Chaetodontidae,2018
MOO18F428,AE1,8.4850480769,41.3408653846,0.8635073251,Moorea,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Balistapus undulatus,360.3,24.5,18.2,F,1,0,Balistidae,2018
MOO18F436,AE1,7.1609926471,33.5712009804,1.3223024262,Moorea,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Heniochus chrysostomus,54.8,13.5,11.7,F,1,1,Chaetodontidae,2018
MOO18F437,AE1,1.421820331,15.056855792,0.419200614,Moorea,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Arothron meleagris,NA,26.1,20.2,F,1,1,Tetraodontidae,2018
MOO18F441,AE1,3.0680145985,30.8564233577,0.5146476847,Moorea,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Rhinecanthus aculeatus,132.2,18.2,15.2,M,1,0,Balistidae,2018
MOO18F454,AE1,0.4617831325,8.6784337349,0.2288878055,Moorea,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Acanthurus pyroferus,54.1,40.1,10.2,M,1,1,Acanthuridae,2018
MOO18F459,AE1,6.6794207836,39.3077512777,0.998886185,Moorea,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Heniochus chrysostomus,97,14.2,11,M,1,1,Chaetodontidae,2018
MOO18F465,AE1,5.413,33.9891666667,1.6050877947,Moorea,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Chaetodon citrinellus,299.5,10.1,8,M,1,1,Chaetodontidae,2018
MOO18F471,AE1,2.3438843931,18.3129479769,0.6588595497,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Sufflamen bursa,78.6,15.6,12.5,F,1,1,Balistidae,2018
MOO18F473,AE1,2.6036802974,18.194361834,0.7775168881,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Cheilinus chlorourus,139.7,18.9,14.8,F,1,1,Labridae,2018
MOO18F474,AE1,8.3130139373,38.4018292683,1.049352091,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Dascyllus trimaculatus,60.3,12.7,9.5,F,1,0,Pomacentridae,2018
MOO18F475,AE1,6.9464572426,34.5788830716,1.107924019,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Odonus niger,117,22,13.8,M,1,1,Balistidae,2018
MOO18F478,AE1,4.9438985737,38.4999207607,0.7493081406,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Dascyllus trimaculatus,46.4,12,9.2,M,1,1,Pomacentridae,2018
MOO18F479,AE1,8.5002409639,40.050669344,1.3418684719,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Dascyllus trimaculatus,57.1,12.6,9.5,F,1,1,Pomacentridae,2018
MOO18F481,AE1,2.0150813008,27.7609756098,0.471973317,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Naso lituratus,106.3,19,15.3,F,1,1,Acanthuridae,2018
MOO18F485,AE1,1.3877547496,26.1204663212,0.3058176882,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Naso lituratus,122.5,18.1,14.7,F,1,1,Acanthuridae,2018
MOO18F486,AE1,8.3061322314,38.3316528926,1.2247821315,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Heniochus chrysostomus,63.4,13.6,11.9,M,1,1,Chaetodontidae,2018
MOO18F487,AE1,10.0369902913,35.3699635922,2.1251033342,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Aulostomus chinensis,76.5,36.5,30.7,M,1,1,Aulostomidae,2018
MOO18F488,AE1,2.851007269,21.8430944964,1.3245804879,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Sargocentron tiere,127.7,20.3,16.4,NA,1,1,Holocentridae,2018
MOO18F492,AE1,8.7286862745,40.3615686275,0.756703421,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Dascyllus flavicaudus,25.7,9.4,7.4,F,1,1,Pomacentridae,2018
MOO18F493,AE1,2.4209735974,21.1893564356,0.3509050223,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Arothron meleagris,109.8,13.6,11.2,NA,1,1,Tetraodontidae,2018
MOO18F494,AE1,9.2566138329,38.4145533141,1.1108119209,Moorea,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Dascyllus flavicaudus,30.9,10.6,8.2,M,1,0,Pomacentridae,2018
MOO18F496,AE1,2.8942325056,27.7082957111,0.4288609193,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Acanthurus triostegus,76.9,15.6,12.4,F,1,0,Acanthuridae,2018
MOO18F501,AE1,0.5168369028,10.2088962109,0.2978018034,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Halichoeres hortulanus,82.7,18.5,14.9,F,1,1,Labridae,2018
MOO18F503,AE1,4.489498998,27.274248497,0.7827002062,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Chaetodon citrinellus,25.6,10.9,8.8,NA,1,1,Chaetodontidae,2018
MOO18F505,AE1,3.6743695652,30.0044565217,0.6115913713,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Acanthurus triostegus,87.9,15.9,11.8,F,1,1,Acanthuridae,2018
MOO18F518,AE1,3.4499417476,27.942815534,0.3986015095,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus achilles,241.5,22.2,17.3,M,1,1,Acanthuridae,2018
MOO18F519,AE1,3.3268886463,25.8387554585,0.6496351333,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus guttatus,143,16.7,12.8,M,1,1,Acanthuridae,2018
MOO18F522,AE1,2.870987395,21.1927521008,0.373293611,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus guttatus,161.7,18.1,14.3,F,1,1,Acanthuridae,2018
MOO18F523,AE1,3.0874740484,30.1125432526,0.271953526,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus achilles,195.3,21.6,16.3,NA,1,1,Acanthuridae,2018
MOO18F524,AE1,1.2079322034,15.3451412429,0.3691401043,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Melichthys niger,276.6,23.2,18.5,F,1,1,Balistidae,2018
MOO18F526,AE1,3.6621536351,31.7673525377,0.4139793176,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus triostegus,82.9,15.2,11.5,F,1,1,Acanthuridae,2018
MOO18F539,AE1,NA,NA,0.4868791965,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Acanthurus triostegus,61.4,14.6,11.1,F,1,1,Acanthuridae,2018
MOO18F540,AE1,6.0328688525,35.9479508197,0.7986276815,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Chaetodon reticulatus,55.6,12.3,9.6,M,1,1,Chaetodontidae,2018
MOO18F545,AE1,1.1368155785,16.2729095074,0.3549864914,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Melichthys niger,253.9,23.4,18.3,F,1,1,Balistidae,2018
MOO18F547,AE1,1.1575502008,16.0694109772,0.4312678625,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Melichthys niger,266.9,23.5,18.1,M,1,1,Balistidae,2018
MOO18F548,AE1,6.9464408867,34.4940270936,0.728466004,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Odonus niger,92.4,20.6,13.5,F,1,1,Balistidae,2018
MOO18F551,AE1,11.2437362637,41.7273504274,0.6107225106,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Paracirrhites hemistictus,93.2,17.6,14.2,F,1,1,Cirrhitidae,2018
MOO18F560,AE1,5.9104198473,27.2864503817,0.2577021639,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Acanthurus guttatus,159,18.2,14,M,1,1,Acanthuridae,2018
MOO18F562,AE1,4.0373675497,20.9100993377,0.2966679938,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Melichthys niger,265.2,23.1,17.5,F,1,1,Balistidae,2018
MOO18F563,AE1,2.3674215247,12.5446188341,0.1986675057,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Gnathodentex aureolineatus,157,23.1,17.1,F,1,1,Lethrinidae,2018
MOO18F565,AE1,13.4600981767,40.2786816269,0.4909635631,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Aulostomus chinensis,154.9,44.2,37.9,M,1,0,Aulostomidae,2018
MOO18F567,AE1,12.8212588402,39.7693776521,0.7373340589,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Aulostomus chinensis,153.7,42.1,36.9,F,1,1,Aulostomidae,2018
MOO18F574,AE1,2.9800129702,15.6437094682,0.1734009511,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Arothron meleagris,515,25.6,20.3,F,1,1,Tetraodontidae,2018
MOO18F575,AE1,3.2501109057,20.6145101664,0.1719376829,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Acanthurus guttatus,143.9,18.7,14.4,F,1,1,Acanthuridae,2018
MOO18F578,AE1,10.3187689713,42.56846543,0.4701452195,Moorea,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Dascyllus trimaculatus,51.3,13.5,10,F,1,1,Pomacentridae,2018
MOO18F579,AE1,9.4375537634,41.0137768817,0.4503990518,Moorea,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Chromis xanthura,47,15.8,11.2,F,1,1,Pomacentridae,2018
MOO18F588,AE1,9.6226842837,43.3754520167,0.4703368529,Moorea,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Dascyllus trimaculatus,52.5,13.1,9.9,F,1,1,Pomacentridae,2018
MOO18F589,AE1,2.8268869565,12.2191304348,0.1850523622,Moorea,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Acanthurus pyroferus,36.3,13,9.4,NA,1,1,Acanthuridae,2018
MOO18F595,AE1,11.4191678832,35.8824817518,0.4010760993,Moorea,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Centropyge flavissima,19.9,9.4,7.2,M,1,1,Pomacanthidae,2018
MOO18F597,AE1,13.1518945313,33.6709960938,0.5836731132,Moorea,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Centropyge flavissima,18.2,8.7,7.2,M,1,1,Pomacanthidae,2018
MOO18F602,AE1,8.726199262,29.91900369,0.1760141788,Moorea,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Naso lituratus,283.8,35.6,20.3,M,1,1,Acanthuridae,2018
MOO18F604,AE1,9.205420712,37.9798543689,0.3903578336,Moorea,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Dascyllus trimaculatus,54.4,13.2,10,M,1,1,Pomacentridae,2018
MOO18F609,AE1,6.6206970509,35.6021447721,0.5249154072,Moorea,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Odonus niger,61.8,15.8,11.7,F,1,1,Balistidae,2018
MOO18F610,AE1,4.2008298755,9.6097510373,0.1028147047,Moorea,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Acanthurus pyroferus,43.6,13.6,9.9,NA,1,1,Acanthuridae,2018
MOO18F616,AE1,7.0388178025,33.4204450626,0.5640367358,Moorea,S37,-17.56915,-149.87811,Lagoon,2018-10-20,12.00-12.20,Abudefduf sexfasciatus,48.8,14.9,10.7,F,1,1,Pomacentridae,2018
MOO18F617,AE1,3.4652418097,11.7440717629,0.1223358478,Moorea,S37,-17.56915,-149.87811,Lagoon,2018-10-20,12.00-12.20,Halichoeres hortulanus,195.9,25.1,20.3,M,1,1,Labridae,2018
MOO18F622,AE1,12.0935146444,36.5330543933,0.5009271505,Moorea,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Forcipiger flavissimus,33.1,14.2,12.2,M,1,1,Chaetodontidae,2018
MOO18F626,AE1,4.5339186992,21.2391869919,0.2280767792,Moorea,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Acanthurus guttatus,140.4,16.3,12.8,F,1,1,Acanthuridae,2018
MOO18F627,AE1,3.7604678363,24.9720272904,0.212355136,Moorea,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Stegastes nigricans,69.3,13.7,10.5,M,1,1,Pomacentridae,2018
MOO18F629,AE1,2.4226482759,15.2064827586,0.1746664756,Moorea,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Abudefduf sexfasciatus,73.7,15.7,11.1,M,1,1,Pomacentridae,2018
MOO18F639,AE1,13.4984779706,38.7405874499,0.8823521976,Moorea,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Aulostomus chinensis,389,56,48.8,F,1,1,Aulostomidae,2018
MOO18F640,AE1,12.8514013605,39.3024489796,0.7388863814,Moorea,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Aulostomus chinensis,161,43.5,39,M,1,1,Aulostomidae,2018
MOO18F643,AE1,3.561875,31.2448138298,0.190184459,Moorea,S39,-17.47269,-149.79471,Slope,2018-10-22,9.45-11.15,Acanthurus achilles,223.6,21.7,15.9,F,1,1,Acanthuridae,2018
MOO18F654,AE1,6.1740353698,37.5338424437,0.2928209327,Moorea,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Chaetodon lunulatus,50.1,11.4,9.9,F,1,1,Chaetodontidae,2018
MOO18F655,AE1,5.7948717949,44.0193815988,0.4194655102,Moorea,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Chaetodon lunulatus,57.7,12.6,10.2,M,1,1,Chaetodontidae,2018
MOO18F656,AE1,5.9637842779,37.3874771481,0.493920248,Moorea,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Forcipiger flavissimus,48.4,40.9,12.5,M,1,1,Chaetodontidae,2018
MOO18F657,AE1,6.983402418,35.0327288428,0.4386904314,Moorea,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Abudefduf sexfasciatus,84.8,16.5,12.2,M,1,1,Pomacentridae,2018
MOO18F659,AE1,1.0913513514,12.0205052879,0.152395674,Moorea,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Rhinecanthus aculeatus,132.1,18.2,13.7,F,1,1,Balistidae,2018
MOO18F663,AE1,2.8626126126,17.4293543544,0.1774325443,Moorea,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Arothron meleagris,571,26.9,19.5,F,1,1,Tetraodontidae,2018
MOO18F665,AE1,12.3145022971,36.7901225115,0.5762957203,Moorea,S28,-17.51573,-149.9218,Lagoon,2018-10-23,10.00-10.30,Arothron meleagris,80.9,14.1,10.5,NA,1,1,Tetraodontidae,2018
MOO18F666,AE1,16.3403314917,40.3287292818,0.5815656672,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon auriga,133.2,17.6,14.4,M,1,1,Chaetodontidae,2018
MOO18F667,AE1,5.0659354839,14.7762096774,NA,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Rhinecanthus aculeatus,190.8,20.7,16.8,F,1,1,Balistidae,2018
MOO18F668,AE1,7.9893030303,21.0190151515,NA,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Stegastes nigricans,53.9,14.1,10.5,M,1,1,Pomacentridae,2018
MOO18F669,AE1,5.4062623762,15.7663366337,NA,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Rhinecanthus aculeatus,187.9,22.2,17.7,M,1,1,Balistidae,2018
MOO18F670,AE1,9.6902681992,16.5024904215,NA,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Rhinecanthus aculeatus,156.7,18.8,15.5,F,1,1,Balistidae,2018
MOO18F671,AE1,2.1041766015,49.6727837654,1.277943681,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon lunulatus,55.1,13.5,11.4,M,1,1,Chaetodontidae,2018
MOO18F672,AE1,4.9991443918,45.5779879302,0.6803224403,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon citrinellus,18.3,10.1,8.3,M,1,1,Chaetodontidae,2018
MOO18F674,AE1,5.2664489315,45.7330791844,16.6182624706,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon lunulatus,50.5,12.8,10.9,F,1,1,Chaetodontidae,2018
MOO18F676,AE1,7.953480198,47.1751797592,0.9942718143,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Gnathodentex aureolineatus,181.3,25.2,19,F,1,1,Lethrinidae,2018
MOO18F678,AE1,7.9006298798,50.6597322387,2.4274364171,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Dascyllus trimaculatus,43.6,12.2,8.8,F,1,1,Pomacentridae,2018
MOO18F681,AE1,3.0247942262,32.7481379025,0.6352682218,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Arothron meleagris,141.7,18.4,14,NA,1,1,Tetraodontidae,2018
MOO18F690,AE1,3.9115577434,30.5939556329,0.5574251357,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Stegastes nigricans,49.2,13.9,10.6,M,1,1,Pomacentridae,2018
MOO18F691,AE1,2.7265098259,30.0550973421,0.5418030091,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Stegastes nigricans,54.8,13.7,10.7,F,1,1,Pomacentridae,2018
MOO18F699,AE1,6.408468297,46.4564892154,0.76215736,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Gnathodentex aureolineatus,132,23,17.8,M,1,1,Lethrinidae,2018
MOO18F705,AE1,6.1997445833,40.6784883864,0.8073393417,Moorea,S47,-17.47033,-149.87901,Pass,2018-11-13,12.40-13.50,Chaetodon auriga,123.2,16.7,14.2,NA,1,1,Chaetodontidae,2018
MOO18F706,AE1,4.4358559298,48.7264693094,0.5562302064,Moorea,S47,-17.47033,-149.87901,Pass,2018-11-13,12.40-13.50,Chaetodon auriga,134.6,16.7,14,M,1,1,Chaetodontidae,2018
MOO18F711,AE1,8.6841811241,62.3573628979,0.9352448106,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Chaetodon auriga,78.1,19,13.8,NA,1,1,Chaetodontidae,2018
MOO18F714,AE1,1.2026373515,16.5967686401,0.747080919,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,114.7,16.5,13.3,F,1,1,Balistidae,2018
MOO18F715,AE1,0.7713113698,20.7894640729,0.6289562174,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,66.9,14.5,11.9,F,1,1,Balistidae,2018
MOO18F716,AE1,0.372299651,20.6612368794,0.3838535429,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,70.2,15.2,12.4,M,1,1,Balistidae,2018
MOO18F717,AE1,10.4899235264,45.4530608467,0.7909210556,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Aulostomus chinensis,344,62.3,54.1,M,1,1,Aulostomidae,2018
